,Window Max Daily Deaths-alias,SUM(Confirm + Probable deaths)-alias,SUM(Confirmed Deathsby Death Dt)-alias,SUM(Probable Deathsby Death Dt)-alias,DAY(Epi Dt)-value,DAY(Epi Dt)-alias,County Parameter Cum Curve-alias,AGG(Prelim start date)-alias,AGG(Prelim end date)-alias,Measure Names-alias,Measure Values-value,Measure Values-alias
187,93,60,57,3,2020-11-02 00:00:00,11/2/20,Wisconsin,10/20/2020,11/3/2020,Probable case death,3,3.00
188,93,38,34,4,2020-11-01 00:00:00,11/1/20,Wisconsin,10/19/2020,11/2/2020,Probable case death,4,4.00
189,93,58,54,4,2020-10-31 00:00:00,10/31/20,Wisconsin,10/18/2020,11/1/2020,Probable case death,4,4.00
190,93,50,46,4,2020-10-30 00:00:00,10/30/20,Wisconsin,10/17/2020,10/31/2020,Probable case death,4,4.00
191,93,56,44,12,2020-10-29 00:00:00,10/29/20,Wisconsin,10/16/2020,10/30/2020,Probable case death,12,12.00
192,93,48,45,3,2020-10-28 00:00:00,10/28/20,Wisconsin,10/15/2020,10/29/2020,Probable case death,3,3.00
193,93,55,47,8,2020-10-27 00:00:00,10/27/20,Wisconsin,10/14/2020,10/28/2020,Probable case death,8,8.00
194,93,37,33,4,2020-10-26 00:00:00,10/26/20,Wisconsin,10/13/2020,10/27/2020,Probable case death,4,4.00
195,93,44,39,5,2020-10-25 00:00:00,10/25/20,Wisconsin,10/12/2020,10/26/2020,Probable case death,5,5.00
196,93,47,43,4,2020-10-24 00:00:00,10/24/20,Wisconsin,10/11/2020,10/25/2020,Probable case death,4,4.00
197,93,48,45,3,2020-10-23 00:00:00,10/23/20,Wisconsin,10/10/2020,10/24/2020,Probable case death,3,3.00
198,93,38,33,5,2020-10-22 00:00:00,10/22/20,Wisconsin,10/9/2020,10/23/2020,Probable case death,5,5.00
199,93,34,30,4,2020-10-21 00:00:00,10/21/20,Wisconsin,10/8/2020,10/22/2020,Probable case death,4,4.00
200,93,36,35,1,2020-10-20 00:00:00,10/20/20,Wisconsin,10/7/2020,10/21/2020,Probable case death,1,1.00
201,93,41,39,2,2020-10-19 00:00:00,10/19/20,Wisconsin,10/6/2020,10/20/2020,Probable case death,2,2.00
202,93,39,37,2,2020-10-18 00:00:00,10/18/20,Wisconsin,10/5/2020,10/19/2020,Probable case death,2,2.00
203,93,31,29,2,2020-10-17 00:00:00,10/17/20,Wisconsin,10/4/2020,10/18/2020,Probable case death,2,2.00
204,93,39,34,5,2020-10-16 00:00:00,10/16/20,Wisconsin,10/3/2020,10/17/2020,Probable case death,5,5.00
205,93,30,26,4,2020-10-15 00:00:00,10/15/20,Wisconsin,10/2/2020,10/16/2020,Probable case death,4,4.00
206,93,25,21,4,2020-10-14 00:00:00,10/14/20,Wisconsin,10/1/2020,10/15/2020,Probable case death,4,4.00
207,93,25,23,2,2020-10-13 00:00:00,10/13/20,Wisconsin,9/30/2020,10/14/2020,Probable case death,2,2.00
208,93,21,21,0,2020-10-12 00:00:00,10/12/20,Wisconsin,9/29/2020,10/13/2020,Probable case death,0,0.00
209,93,31,27,4,2020-10-11 00:00:00,10/11/20,Wisconsin,9/28/2020,10/12/2020,Probable case death,4,4.00
210,93,23,23,0,2020-10-10 00:00:00,10/10/20,Wisconsin,9/27/2020,10/11/2020,Probable case death,0,0.00
211,93,25,24,1,2020-10-09 00:00:00,10/9/20,Wisconsin,9/26/2020,10/10/2020,Probable case death,1,1.00
212,93,17,17,0,2020-10-08 00:00:00,10/8/20,Wisconsin,9/25/2020,10/9/2020,Probable case death,0,0.00
213,93,25,24,1,2020-10-07 00:00:00,10/7/20,Wisconsin,9/24/2020,10/8/2020,Probable case death,1,1.00
214,93,15,15,0,2020-10-06 00:00:00,10/6/20,Wisconsin,9/23/2020,10/7/2020,Probable case death,0,0.00
215,93,13,13,0,2020-10-05 00:00:00,10/5/20,Wisconsin,9/22/2020,10/6/2020,Probable case death,0,0.00
216,93,10,10,0,2020-10-04 00:00:00,10/4/20,Wisconsin,9/21/2020,10/5/2020,Probable case death,0,0.00
217,93,9,9,0,2020-10-03 00:00:00,10/3/20,Wisconsin,9/20/2020,10/4/2020,Probable case death,0,0.00
218,93,18,17,1,2020-10-02 00:00:00,10/2/20,Wisconsin,9/19/2020,10/3/2020,Probable case death,1,1.00
219,93,13,11,2,2020-10-01 00:00:00,10/1/20,Wisconsin,9/18/2020,10/2/2020,Probable case death,2,2.00
220,93,13,13,0,2020-09-30 00:00:00,9/30/20,Wisconsin,9/17/2020,10/1/2020,Probable case death,0,0.00
221,93,11,11,0,2020-09-29 00:00:00,9/29/20,Wisconsin,9/16/2020,9/30/2020,Probable case death,0,0.00
222,93,10,10,0,2020-09-28 00:00:00,9/28/20,Wisconsin,9/15/2020,9/29/2020,Probable case death,0,0.00
223,93,11,11,0,2020-09-27 00:00:00,9/27/20,Wisconsin,9/14/2020,9/28/2020,Probable case death,0,0.00
224,93,8,8,0,2020-09-26 00:00:00,9/26/20,Wisconsin,9/13/2020,9/27/2020,Probable case death,0,0.00
225,93,7,7,0,2020-09-25 00:00:00,9/25/20,Wisconsin,9/12/2020,9/26/2020,Probable case death,0,0.00
226,93,11,11,0,2020-09-24 00:00:00,9/24/20,Wisconsin,9/11/2020,9/25/2020,Probable case death,0,0.00
227,93,13,13,0,2020-09-23 00:00:00,9/23/20,Wisconsin,9/10/2020,9/24/2020,Probable case death,0,0.00
228,93,2,2,0,2020-09-22 00:00:00,9/22/20,Wisconsin,9/9/2020,9/23/2020,Probable case death,0,0.00
229,93,5,5,0,2020-09-21 00:00:00,9/21/20,Wisconsin,9/8/2020,9/22/2020,Probable case death,0,0.00
230,93,11,11,0,2020-09-20 00:00:00,9/20/20,Wisconsin,9/7/2020,9/21/2020,Probable case death,0,0.00
231,93,4,4,0,2020-09-19 00:00:00,9/19/20,Wisconsin,9/6/2020,9/20/2020,Probable case death,0,0.00
232,93,4,4,0,2020-09-18 00:00:00,9/18/20,Wisconsin,9/5/2020,9/19/2020,Probable case death,0,0.00
233,93,6,6,0,2020-09-17 00:00:00,9/17/20,Wisconsin,9/4/2020,9/18/2020,Probable case death,0,0.00
234,93,2,2,0,2020-09-16 00:00:00,9/16/20,Wisconsin,9/3/2020,9/17/2020,Probable case death,0,0.00
235,93,7,7,0,2020-09-15 00:00:00,9/15/20,Wisconsin,9/2/2020,9/16/2020,Probable case death,0,0.00
236,93,4,4,0,2020-09-14 00:00:00,9/14/20,Wisconsin,9/1/2020,9/15/2020,Probable case death,0,0.00
237,93,7,7,0,2020-09-13 00:00:00,9/13/20,Wisconsin,8/31/2020,9/14/2020,Probable case death,0,0.00
238,93,7,7,0,2020-09-12 00:00:00,9/12/20,Wisconsin,8/30/2020,9/13/2020,Probable case death,0,0.00
239,93,11,10,1,2020-09-11 00:00:00,9/11/20,Wisconsin,8/29/2020,9/12/2020,Probable case death,1,1.00
240,93,1,1,0,2020-09-10 00:00:00,9/10/20,Wisconsin,8/28/2020,9/11/2020,Probable case death,0,0.00
241,93,5,5,0,2020-09-09 00:00:00,9/9/20,Wisconsin,8/27/2020,9/10/2020,Probable case death,0,0.00
242,93,5,5,0,2020-09-08 00:00:00,9/8/20,Wisconsin,8/26/2020,9/9/2020,Probable case death,0,0.00
243,93,9,9,0,2020-09-07 00:00:00,9/7/20,Wisconsin,8/25/2020,9/8/2020,Probable case death,0,0.00
244,93,6,6,0,2020-09-06 00:00:00,9/6/20,Wisconsin,8/24/2020,9/7/2020,Probable case death,0,0.00
245,93,2,2,0,2020-09-05 00:00:00,9/5/20,Wisconsin,8/23/2020,9/6/2020,Probable case death,0,0.00
246,93,9,9,0,2020-09-04 00:00:00,9/4/20,Wisconsin,8/22/2020,9/5/2020,Probable case death,0,0.00
247,93,5,5,0,2020-09-03 00:00:00,9/3/20,Wisconsin,8/21/2020,9/4/2020,Probable case death,0,0.00
248,93,8,8,0,2020-09-02 00:00:00,9/2/20,Wisconsin,8/20/2020,9/3/2020,Probable case death,0,0.00
249,93,8,8,0,2020-09-01 00:00:00,9/1/20,Wisconsin,8/19/2020,9/2/2020,Probable case death,0,0.00
250,93,4,4,0,2020-08-31 00:00:00,8/31/20,Wisconsin,8/18/2020,9/1/2020,Probable case death,0,0.00
251,93,5,5,0,2020-08-30 00:00:00,8/30/20,Wisconsin,8/17/2020,8/31/2020,Probable case death,0,0.00
252,93,9,9,0,2020-08-29 00:00:00,8/29/20,Wisconsin,8/16/2020,8/30/2020,Probable case death,0,0.00
253,93,6,6,0,2020-08-28 00:00:00,8/28/20,Wisconsin,8/15/2020,8/29/2020,Probable case death,0,0.00
254,93,3,3,0,2020-08-27 00:00:00,8/27/20,Wisconsin,8/14/2020,8/28/2020,Probable case death,0,0.00
255,93,11,11,0,2020-08-26 00:00:00,8/26/20,Wisconsin,8/13/2020,8/27/2020,Probable case death,0,0.00
256,93,7,7,0,2020-08-25 00:00:00,8/25/20,Wisconsin,8/12/2020,8/26/2020,Probable case death,0,0.00
257,93,7,7,0,2020-08-24 00:00:00,8/24/20,Wisconsin,8/11/2020,8/25/2020,Probable case death,0,0.00
258,93,4,4,0,2020-08-23 00:00:00,8/23/20,Wisconsin,8/10/2020,8/24/2020,Probable case death,0,0.00
259,93,6,5,1,2020-08-22 00:00:00,8/22/20,Wisconsin,8/9/2020,8/23/2020,Probable case death,1,1.00
260,93,7,7,0,2020-08-21 00:00:00,8/21/20,Wisconsin,8/8/2020,8/22/2020,Probable case death,0,0.00
261,93,7,6,1,2020-08-20 00:00:00,8/20/20,Wisconsin,8/7/2020,8/21/2020,Probable case death,1,1.00
262,93,5,5,0,2020-08-19 00:00:00,8/19/20,Wisconsin,8/6/2020,8/20/2020,Probable case death,0,0.00
263,93,4,4,0,2020-08-18 00:00:00,8/18/20,Wisconsin,8/5/2020,8/19/2020,Probable case death,0,0.00
264,93,4,4,0,2020-08-17 00:00:00,8/17/20,Wisconsin,8/4/2020,8/18/2020,Probable case death,0,0.00
265,93,5,5,0,2020-08-16 00:00:00,8/16/20,Wisconsin,8/3/2020,8/17/2020,Probable case death,0,0.00
266,93,7,7,0,2020-08-15 00:00:00,8/15/20,Wisconsin,8/2/2020,8/16/2020,Probable case death,0,0.00
267,93,11,11,0,2020-08-14 00:00:00,8/14/20,Wisconsin,8/1/2020,8/15/2020,Probable case death,0,0.00
268,93,5,5,0,2020-08-13 00:00:00,8/13/20,Wisconsin,7/31/2020,8/14/2020,Probable case death,0,0.00
269,93,9,9,0,2020-08-12 00:00:00,8/12/20,Wisconsin,7/30/2020,8/13/2020,Probable case death,0,0.00
270,93,9,9,0,2020-08-11 00:00:00,8/11/20,Wisconsin,7/29/2020,8/12/2020,Probable case death,0,0.00
271,93,5,5,0,2020-08-10 00:00:00,8/10/20,Wisconsin,7/28/2020,8/11/2020,Probable case death,0,0.00
272,93,6,6,0,2020-08-09 00:00:00,8/9/20,Wisconsin,7/27/2020,8/10/2020,Probable case death,0,0.00
273,93,13,12,1,2020-08-08 00:00:00,8/8/20,Wisconsin,7/26/2020,8/9/2020,Probable case death,1,1.00
274,93,7,7,0,2020-08-07 00:00:00,8/7/20,Wisconsin,7/25/2020,8/8/2020,Probable case death,0,0.00
275,93,7,7,0,2020-08-06 00:00:00,8/6/20,Wisconsin,7/24/2020,8/7/2020,Probable case death,0,0.00
276,93,8,8,0,2020-08-05 00:00:00,8/5/20,Wisconsin,7/23/2020,8/6/2020,Probable case death,0,0.00
277,93,8,8,0,2020-08-04 00:00:00,8/4/20,Wisconsin,7/22/2020,8/5/2020,Probable case death,0,0.00
278,93,12,11,1,2020-08-03 00:00:00,8/3/20,Wisconsin,7/21/2020,8/4/2020,Probable case death,1,1.00
279,93,9,9,0,2020-08-02 00:00:00,8/2/20,Wisconsin,7/20/2020,8/3/2020,Probable case death,0,0.00
280,93,3,3,0,2020-08-01 00:00:00,8/1/20,Wisconsin,7/19/2020,8/2/2020,Probable case death,0,0.00
281,93,6,6,0,2020-07-31 00:00:00,7/31/20,Wisconsin,7/18/2020,8/1/2020,Probable case death,0,0.00
282,93,12,12,0,2020-07-30 00:00:00,7/30/20,Wisconsin,7/17/2020,7/31/2020,Probable case death,0,0.00
283,93,5,5,0,2020-07-29 00:00:00,7/29/20,Wisconsin,7/16/2020,7/30/2020,Probable case death,0,0.00
284,93,9,9,0,2020-07-28 00:00:00,7/28/20,Wisconsin,7/15/2020,7/29/2020,Probable case death,0,0.00
285,93,5,5,0,2020-07-27 00:00:00,7/27/20,Wisconsin,7/14/2020,7/28/2020,Probable case death,0,0.00
286,93,8,8,0,2020-07-26 00:00:00,7/26/20,Wisconsin,7/13/2020,7/27/2020,Probable case death,0,0.00
287,93,6,6,0,2020-07-25 00:00:00,7/25/20,Wisconsin,7/12/2020,7/26/2020,Probable case death,0,0.00
288,93,7,7,0,2020-07-24 00:00:00,7/24/20,Wisconsin,7/11/2020,7/25/2020,Probable case death,0,0.00
289,93,8,8,0,2020-07-23 00:00:00,7/23/20,Wisconsin,7/10/2020,7/24/2020,Probable case death,0,0.00
290,93,10,10,0,2020-07-22 00:00:00,7/22/20,Wisconsin,7/9/2020,7/23/2020,Probable case death,0,0.00
291,93,6,6,0,2020-07-21 00:00:00,7/21/20,Wisconsin,7/8/2020,7/22/2020,Probable case death,0,0.00
292,93,10,10,0,2020-07-20 00:00:00,7/20/20,Wisconsin,7/7/2020,7/21/2020,Probable case death,0,0.00
293,93,7,7,0,2020-07-19 00:00:00,7/19/20,Wisconsin,7/6/2020,7/20/2020,Probable case death,0,0.00
294,93,4,4,0,2020-07-18 00:00:00,7/18/20,Wisconsin,7/5/2020,7/19/2020,Probable case death,0,0.00
295,93,6,6,0,2020-07-17 00:00:00,7/17/20,Wisconsin,7/4/2020,7/18/2020,Probable case death,0,0.00
296,93,5,5,0,2020-07-16 00:00:00,7/16/20,Wisconsin,7/3/2020,7/17/2020,Probable case death,0,0.00
297,93,7,7,0,2020-07-15 00:00:00,7/15/20,Wisconsin,7/2/2020,7/16/2020,Probable case death,0,0.00
298,93,2,2,0,2020-07-14 00:00:00,7/14/20,Wisconsin,7/1/2020,7/15/2020,Probable case death,0,0.00
299,93,7,7,0,2020-07-13 00:00:00,7/13/20,Wisconsin,6/30/2020,7/14/2020,Probable case death,0,0.00
300,93,2,2,0,2020-07-12 00:00:00,7/12/20,Wisconsin,6/29/2020,7/13/2020,Probable case death,0,0.00
301,93,2,2,0,2020-07-11 00:00:00,7/11/20,Wisconsin,6/28/2020,7/12/2020,Probable case death,0,0.00
302,93,4,4,0,2020-07-10 00:00:00,7/10/20,Wisconsin,6/27/2020,7/11/2020,Probable case death,0,0.00
303,93,3,3,0,2020-07-09 00:00:00,7/9/20,Wisconsin,6/26/2020,7/10/2020,Probable case death,0,0.00
304,93,4,4,0,2020-07-08 00:00:00,7/8/20,Wisconsin,6/25/2020,7/9/2020,Probable case death,0,0.00
305,93,2,2,0,2020-07-07 00:00:00,7/7/20,Wisconsin,6/24/2020,7/8/2020,Probable case death,0,0.00
306,93,3,3,0,2020-07-06 00:00:00,7/6/20,Wisconsin,6/23/2020,7/7/2020,Probable case death,0,0.00
307,93,2,2,0,2020-07-05 00:00:00,7/5/20,Wisconsin,6/22/2020,7/6/2020,Probable case death,0,0.00
308,93,2,2,0,2020-07-04 00:00:00,7/4/20,Wisconsin,6/21/2020,7/5/2020,Probable case death,0,0.00
309,93,3,3,0,2020-07-03 00:00:00,7/3/20,Wisconsin,6/20/2020,7/4/2020,Probable case death,0,0.00
310,93,3,3,0,2020-07-02 00:00:00,7/2/20,Wisconsin,6/19/2020,7/3/2020,Probable case death,0,0.00
311,93,4,4,0,2020-07-01 00:00:00,7/1/20,Wisconsin,6/18/2020,7/2/2020,Probable case death,0,0.00
312,93,0,0,0,2020-06-30 00:00:00,6/30/20,Wisconsin,6/17/2020,7/1/2020,Probable case death,0,0.00
313,93,2,2,0,2020-06-29 00:00:00,6/29/20,Wisconsin,6/16/2020,6/30/2020,Probable case death,0,0.00
314,93,6,6,0,2020-06-28 00:00:00,6/28/20,Wisconsin,6/15/2020,6/29/2020,Probable case death,0,0.00
315,93,7,7,0,2020-06-27 00:00:00,6/27/20,Wisconsin,6/14/2020,6/28/2020,Probable case death,0,0.00
316,93,3,3,0,2020-06-26 00:00:00,6/26/20,Wisconsin,6/13/2020,6/27/2020,Probable case death,0,0.00
317,93,4,4,0,2020-06-25 00:00:00,6/25/20,Wisconsin,6/12/2020,6/26/2020,Probable case death,0,0.00
318,93,6,6,0,2020-06-24 00:00:00,6/24/20,Wisconsin,6/11/2020,6/25/2020,Probable case death,0,0.00
319,93,3,3,0,2020-06-23 00:00:00,6/23/20,Wisconsin,6/10/2020,6/24/2020,Probable case death,0,0.00
320,93,4,4,0,2020-06-22 00:00:00,6/22/20,Wisconsin,6/9/2020,6/23/2020,Probable case death,0,0.00
321,93,8,8,0,2020-06-21 00:00:00,6/21/20,Wisconsin,6/8/2020,6/22/2020,Probable case death,0,0.00
322,93,3,3,0,2020-06-20 00:00:00,6/20/20,Wisconsin,6/7/2020,6/21/2020,Probable case death,0,0.00
323,93,2,2,0,2020-06-19 00:00:00,6/19/20,Wisconsin,6/6/2020,6/20/2020,Probable case death,0,0.00
324,93,4,4,0,2020-06-18 00:00:00,6/18/20,Wisconsin,6/5/2020,6/19/2020,Probable case death,0,0.00
325,93,9,8,1,2020-06-17 00:00:00,6/17/20,Wisconsin,6/4/2020,6/18/2020,Probable case death,1,1.00
326,93,6,6,0,2020-06-16 00:00:00,6/16/20,Wisconsin,6/3/2020,6/17/2020,Probable case death,0,0.00
327,93,8,8,0,2020-06-15 00:00:00,6/15/20,Wisconsin,6/2/2020,6/16/2020,Probable case death,0,0.00
328,93,6,6,0,2020-06-14 00:00:00,6/14/20,Wisconsin,6/1/2020,6/15/2020,Probable case death,0,0.00
329,93,5,5,0,2020-06-13 00:00:00,6/13/20,Wisconsin,5/31/2020,6/14/2020,Probable case death,0,0.00
330,93,8,8,0,2020-06-12 00:00:00,6/12/20,Wisconsin,5/30/2020,6/13/2020,Probable case death,0,0.00
331,93,5,5,0,2020-06-11 00:00:00,6/11/20,Wisconsin,5/29/2020,6/12/2020,Probable case death,0,0.00
332,93,12,12,0,2020-06-10 00:00:00,6/10/20,Wisconsin,5/28/2020,6/11/2020,Probable case death,0,0.00
333,93,5,5,0,2020-06-09 00:00:00,6/9/20,Wisconsin,5/27/2020,6/10/2020,Probable case death,0,0.00
334,93,4,4,0,2020-06-08 00:00:00,6/8/20,Wisconsin,5/26/2020,6/9/2020,Probable case death,0,0.00
335,93,5,5,0,2020-06-07 00:00:00,6/7/20,Wisconsin,5/25/2020,6/8/2020,Probable case death,0,0.00
336,93,3,3,0,2020-06-06 00:00:00,6/6/20,Wisconsin,5/24/2020,6/7/2020,Probable case death,0,0.00
337,93,14,14,0,2020-06-05 00:00:00,6/5/20,Wisconsin,5/23/2020,6/6/2020,Probable case death,0,0.00
338,93,6,6,0,2020-06-04 00:00:00,6/4/20,Wisconsin,5/22/2020,6/5/2020,Probable case death,0,0.00
339,93,6,6,0,2020-06-03 00:00:00,6/3/20,Wisconsin,5/21/2020,6/4/2020,Probable case death,0,0.00
340,93,5,5,0,2020-06-02 00:00:00,6/2/20,Wisconsin,5/20/2020,6/3/2020,Probable case death,0,0.00
341,93,6,6,0,2020-06-01 00:00:00,6/1/20,Wisconsin,5/19/2020,6/2/2020,Probable case death,0,0.00
342,93,5,5,0,2020-05-31 00:00:00,5/31/20,Wisconsin,5/18/2020,6/1/2020,Probable case death,0,0.00
343,93,11,11,0,2020-05-30 00:00:00,5/30/20,Wisconsin,5/17/2020,5/31/2020,Probable case death,0,0.00
344,93,13,13,0,2020-05-29 00:00:00,5/29/20,Wisconsin,5/16/2020,5/30/2020,Probable case death,0,0.00
345,93,16,16,0,2020-05-28 00:00:00,5/28/20,Wisconsin,5/15/2020,5/29/2020,Probable case death,0,0.00
346,93,12,12,0,2020-05-27 00:00:00,5/27/20,Wisconsin,5/14/2020,5/28/2020,Probable case death,0,0.00
347,93,16,15,1,2020-05-26 00:00:00,5/26/20,Wisconsin,5/13/2020,5/27/2020,Probable case death,1,1.00
348,93,15,15,0,2020-05-25 00:00:00,5/25/20,Wisconsin,5/12/2020,5/26/2020,Probable case death,0,0.00
349,93,8,8,0,2020-05-24 00:00:00,5/24/20,Wisconsin,5/11/2020,5/25/2020,Probable case death,0,0.00
350,93,13,13,0,2020-05-23 00:00:00,5/23/20,Wisconsin,5/10/2020,5/24/2020,Probable case death,0,0.00
351,93,10,10,0,2020-05-22 00:00:00,5/22/20,Wisconsin,5/9/2020,5/23/2020,Probable case death,0,0.00
352,93,10,10,0,2020-05-21 00:00:00,5/21/20,Wisconsin,5/8/2020,5/22/2020,Probable case death,0,0.00
353,93,12,12,0,2020-05-20 00:00:00,5/20/20,Wisconsin,5/7/2020,5/21/2020,Probable case death,0,0.00
354,93,8,8,0,2020-05-19 00:00:00,5/19/20,Wisconsin,5/6/2020,5/20/2020,Probable case death,0,0.00
355,93,7,7,0,2020-05-18 00:00:00,5/18/20,Wisconsin,5/5/2020,5/19/2020,Probable case death,0,0.00
356,93,8,8,0,2020-05-17 00:00:00,5/17/20,Wisconsin,5/4/2020,5/18/2020,Probable case death,0,0.00
357,93,5,5,0,2020-05-16 00:00:00,5/16/20,Wisconsin,5/3/2020,5/17/2020,Probable case death,0,0.00
358,93,5,5,0,2020-05-15 00:00:00,5/15/20,Wisconsin,5/2/2020,5/16/2020,Probable case death,0,0.00
359,93,10,10,0,2020-05-14 00:00:00,5/14/20,Wisconsin,5/1/2020,5/15/2020,Probable case death,0,0.00
360,93,6,6,0,2020-05-13 00:00:00,5/13/20,Wisconsin,4/30/2020,5/14/2020,Probable case death,0,0.00
361,93,10,10,0,2020-05-12 00:00:00,5/12/20,Wisconsin,4/29/2020,5/13/2020,Probable case death,0,0.00
362,93,5,5,0,2020-05-11 00:00:00,5/11/20,Wisconsin,4/28/2020,5/12/2020,Probable case death,0,0.00
363,93,13,13,0,2020-05-10 00:00:00,5/10/20,Wisconsin,4/27/2020,5/11/2020,Probable case death,0,0.00
364,93,6,6,0,2020-05-09 00:00:00,5/9/20,Wisconsin,4/26/2020,5/10/2020,Probable case death,0,0.00
365,93,15,15,0,2020-05-08 00:00:00,5/8/20,Wisconsin,4/25/2020,5/9/2020,Probable case death,0,0.00
366,93,8,8,0,2020-05-07 00:00:00,5/7/20,Wisconsin,4/24/2020,5/8/2020,Probable case death,0,0.00
367,93,4,4,0,2020-05-06 00:00:00,5/6/20,Wisconsin,4/23/2020,5/7/2020,Probable case death,0,0.00
368,93,10,10,0,2020-05-05 00:00:00,5/5/20,Wisconsin,4/22/2020,5/6/2020,Probable case death,0,0.00
369,93,7,7,0,2020-05-04 00:00:00,5/4/20,Wisconsin,4/21/2020,5/5/2020,Probable case death,0,0.00
370,93,11,10,1,2020-05-03 00:00:00,5/3/20,Wisconsin,4/20/2020,5/4/2020,Probable case death,1,1.00
371,93,7,7,0,2020-05-02 00:00:00,5/2/20,Wisconsin,4/19/2020,5/3/2020,Probable case death,0,0.00
372,93,10,10,0,2020-05-01 00:00:00,5/1/20,Wisconsin,4/18/2020,5/2/2020,Probable case death,0,0.00
373,93,5,5,0,2020-04-30 00:00:00,4/30/20,Wisconsin,4/17/2020,5/1/2020,Probable case death,0,0.00
374,93,13,13,0,2020-04-29 00:00:00,4/29/20,Wisconsin,4/16/2020,4/30/2020,Probable case death,0,0.00
375,93,18,18,0,2020-04-28 00:00:00,4/28/20,Wisconsin,4/15/2020,4/29/2020,Probable case death,0,0.00
376,93,10,10,0,2020-04-27 00:00:00,4/27/20,Wisconsin,4/14/2020,4/28/2020,Probable case death,0,0.00
377,93,11,11,0,2020-04-26 00:00:00,4/26/20,Wisconsin,4/13/2020,4/27/2020,Probable case death,0,0.00
